State,Year,Average Temperature (F)
Montana,202107,72.5
Montana,202108,64.7
Montana,202109,58.3
Montana,202110,45.6
Montana,202111,36.3
Montana,202112,19.3
Montana,202201,22.9
Montana,202202,22.6
Montana,202203,33.5
Montana,202204,35.2
Montana,202205,48.5
Montana,202206,58.5
Montana,202207,69
Montana,202208,69.7
Montana,202209,60.6
Montana,202210,47.1
Montana,202211,22.7
Montana,202212,14.6
Montana,202301,22.9
Montana,202302,23.3
Montana,202303,23.3
Montana,202304,39.2
Montana,202305,56.3
Montana,202306,60.4
Montana,202307,67.4
Montana,202308,66.8
Montana,202309,58.5
Montana,202310,42.3
Montana,202311,34.5
Montana,202312,31.3
Montana,202401,18.1
Montana,202402,28.3
Montana,202403,31
Montana,202404,43.7
Montana,202405,48.9
Montana,202406,58.9
Montana,202407,69.4
Montana,202408,65.8
Montana,202409,61.1
Montana,202410,48.5
Montana,202411,30.8
Montana,202412,29
Montana,202501,19.3
Montana,202502,13.4
Montana,202503,37.5
Montana,202504,42.2
Nebraska,Date,Value
Nebraska,195501,22
Nebraska,195502,20
Nebraska,195503,33.5
Nebraska,195504,53.4
Nebraska,195505,62.1
Nebraska,195506,64.7
Nebraska,195507,78.8
Nebraska,195508,76.8
Nebraska,195509,65.1
Nebraska,195510,52.3
Nebraska,195511,29.4
Nebraska,195512,20.7
Nebraska,195601,21.4
Nebraska,195602,23.5
Nebraska,195603,36.1
Nebraska,195604,43.1
Nebraska,195605,60.8
Nebraska,195606,73.9
Nebraska,195607,73.6
Nebraska,195608,72.4
Nebraska,195609,64.4
Nebraska,195610,56.1
Nebraska,195611,35.1
Nebraska,195612,30.9
Nebraska,195701,15.4
Nebraska,195702,31.1
Nebraska,195703,34.7
Nebraska,195704,44.5
Nebraska,195705,56.1
Nebraska,195706,66.6
Nebraska,195707,77
Nebraska,195708,73.5
Nebraska,195709,59.8
Nebraska,195710,48.9
Nebraska,195711,34.7
Nebraska,195712,33.2
Nebraska,195801,26.8
Nebraska,195802,22.9
Nebraska,195803,27.2
Nebraska,195804,45.5
Nebraska,195805,61.9
Nebraska,195806,66.5
Nebraska,195807,70.2
Nebraska,195808,73.2
Nebraska,195809,64.5
Nebraska,195810,52.5
Nebraska,195811,37.5
Nebraska,195812,25.5
Nebraska,195901,20.9
Nebraska,195902,22.8
Nebraska,195903,36.7
Nebraska,195904,46.9
Nebraska,195905,58.3
Nebraska,195906,71.7
Nebraska,195907,72.2
Nebraska,195908,75.7
Nebraska,195909,61.1
Nebraska,195910,46.6
Nebraska,195911,30.6
Nebraska,195912,32.2
Nebraska,196001,19.5
Nebraska,196002,18.2
Nebraska,196003,25.8
Nebraska,196004,49.4
Nebraska,196005,57.7
Nebraska,196006,66.7
Nebraska,196007,73.5
Nebraska,196008,72.7
Nebraska,196009,64.4
Nebraska,196010,52.3
Nebraska,196011,37.4
Nebraska,196012,25.8
Nebraska,196101,24.9
Nebraska,196102,31.5
Nebraska,196103,37.4
Nebraska,196104,43.4
Nebraska,196105,55.7
Nebraska,196106,68.7
Nebraska,196107,73.6
Nebraska,196108,73.1
Nebraska,196109,58.4
Nebraska,196110,51
Nebraska,196111,34.1
Nebraska,196112,20.9
Nebraska,196201,19.1
Nebraska,196202,25.7
Nebraska,196203,29.6
Nebraska,196204,49.1
Nebraska,196205,63.6
Nebraska,196206,66.7
Nebraska,196207,71.7
Nebraska,196208,71.7
Nebraska,196209,60.4
Nebraska,196210,53
Nebraska,196211,39.5
Nebraska,196212,27.7
Nebraska,196301,12.1
Nebraska,196302,30.5
Nebraska,196303,40
Nebraska,196304,50.6
Nebraska,196305,60.1
Nebraska,196306,72.4
Nebraska,196307,76.8
Nebraska,196308,72.9
Nebraska,196309,65.9
Nebraska,196310,59.4
Nebraska,196311,39.7
Nebraska,196312,20.4
Nebraska,196401,27.8
Nebraska,196402,26.4
Nebraska,196403,31.5
Nebraska,196404,48
Nebraska,196405,62.1
Nebraska,196406,67.7
Nebraska,196407,77.6
Nebraska,196408,69.1
Nebraska,196409,61.9
Nebraska,196410,51
Nebraska,196411,36.6
Nebraska,196412,23.4
Nebraska,196501,25.4
Nebraska,196502,23.5
Nebraska,196503,24.2
Nebraska,196504,50.4
Nebraska,196505,60.8
Nebraska,196506,67.3
Nebraska,196507,73.2
Nebraska,196508,70.6
Nebraska,196509,54.2
Nebraska,196510,53.7
Nebraska,196511,39.2
Nebraska,196512,31
Nebraska,196601,16.3
Nebraska,196602,22.5
Nebraska,196603,39.2
Nebraska,196604,43.8
Nebraska,196605,59.3
Nebraska,196606,68.4
Nebraska,196607,78
Nebraska,196608,68.5
Nebraska,196609,61.7
Nebraska,196610,50.7
Nebraska,196611,36.2
Nebraska,196612,24.8
Nebraska,196701,25.4
Nebraska,196702,28.4
Nebraska,196703,40.8
Nebraska,196704,49.8
Nebraska,196705,53.9
Nebraska,196706,65.2
Nebraska,196707,71.8
Nebraska,196708,69.8
Nebraska,196709,61.5
Nebraska,196710,50.8
Nebraska,196711,35.2
Nebraska,196712,23.7
Nebraska,196801,22.4
Nebraska,196802,27.4
Nebraska,196803,41.6
Nebraska,196804,47
Nebraska,196805,54
Nebraska,196806,70.1
Nebraska,196807,73.3
Nebraska,196808,71.4
Nebraska,196809,61.5
Nebraska,196810,52.3
Nebraska,196811,35.1
Nebraska,196812,20.1
Nebraska,196901,16.7
Nebraska,196902,25.4
Nebraska,196903,28
Nebraska,196904,50.9
Nebraska,196905,60.6
Nebraska,196906,63.7
Nebraska,196907,74.7
Nebraska,196908,73.9
Nebraska,196909,65.4
Nebraska,196910,44
Nebraska,196911,38.3
Nebraska,196912,26.6
Nebraska,197001,19
Nebraska,197002,31.8
Nebraska,197003,31.1
Nebraska,197004,46
Nebraska,197005,62.2
Nebraska,197006,69
Nebraska,197007,75.1
Nebraska,197008,75
Nebraska,197009,61.8
Nebraska,197010,46.7
Nebraska,197011,35.3
Nebraska,197012,26
Nebraska,197101,20.5
Nebraska,197102,24.3
Nebraska,197103,34.2
Nebraska,197104,48.8
Nebraska,197105,55.8
Nebraska,197106,71.6
Nebraska,197107,70.7
Nebraska,197108,73
Nebraska,197109,61.3
Nebraska,197110,51.7
Nebraska,197111,37.4
Nebraska,197112,27
Nebraska,197201,20.1
Nebraska,197202,28
Nebraska,197203,40.7
Nebraska,197204,47.2
Nebraska,197205,58.5
Nebraska,197206,69.3
Nebraska,197207,71.3
Nebraska,197208,70.8
Nebraska,197209,62.2
Nebraska,197210,47.8
Nebraska,197211,31.6
Nebraska,197212,19
Nebraska,197301,22.7
Nebraska,197302,28.8
Nebraska,197303,40
Nebraska,197304,46
Nebraska,197305,56.4
Nebraska,197306,69.3
Nebraska,197307,73.4
Nebraska,197308,74.7
Nebraska,197309,59.5
Nebraska,197310,53.3
Nebraska,197311,35.8
Nebraska,197312,24
Nebraska,197401,18.4
Nebraska,197402,31.8
Nebraska,197403,40.3
Nebraska,197404,49.7
Nebraska,197405,59.9
Nebraska,197406,67.8
Nebraska,197407,78.6
Nebraska,197408,68.3
Nebraska,197409,58.9
Nebraska,197410,53.4
Nebraska,197411,37
Nebraska,197412,26.7
Nebraska,197501,24.6
Nebraska,197502,22
Nebraska,197503,31
Nebraska,197504,45.1
Nebraska,197505,59.3
Nebraska,197506,66.7
Nebraska,197507,75.4
Nebraska,197508,73.8
Nebraska,197509,59.9
Nebraska,197510,52.9
Nebraska,197511,34.4
Nebraska,197512,27.7
Nebraska,197601,22.6
Nebraska,197602,35.8
Nebraska,197603,36.6
Nebraska,197604,50.5
Nebraska,197605,57
Nebraska,197606,68.6
Nebraska,197607,75.3
Nebraska,197608,73.2
Nebraska,197609,63.2
Nebraska,197610,46
Nebraska,197611,31.6
Nebraska,197612,27.1
Nebraska,197701,15.7
Nebraska,197702,33
Nebraska,197703,38.3
Nebraska,197704,52.8
Nebraska,197705,64.1
Nebraska,197706,71.8
Nebraska,197707,76.2
Nebraska,197708,69.4
Nebraska,197709,64.4
Nebraska,197710,51
Nebraska,197711,36.2
Nebraska,197712,24.8
Nebraska,197801,11.9
Nebraska,197802,15.4
Nebraska,197803,34.9
Nebraska,197804,48.7
Nebraska,197805,57.8
Nebraska,197806,69.4
Nebraska,197807,74.5
Nebraska,197808,71.3
Nebraska,197809,66.6
Nebraska,197810,50.8
Nebraska,197811,33.6
Nebraska,197812,18.5
Nebraska,197901,7.8
Nebraska,197902,17.3
Nebraska,197903,36.1
Nebraska,197904,47.3
Nebraska,197905,56.2
Nebraska,197906,67.9
Nebraska,197907,73
Nebraska,197908,71
Nebraska,197909,65.9
Nebraska,197910,52
Nebraska,197911,31.6
Nebraska,197912,32.1
Nebraska,198001,22.3
Nebraska,198002,24.4
Nebraska,198003,32.7
Nebraska,198004,48.7
Nebraska,198005,58.8
Nebraska,198006,71
Nebraska,198007,78.1
Nebraska,198008,73.6
Nebraska,198009,64.7
Nebraska,198010,49.6
Nebraska,198011,39.5
Nebraska,198012,30.4
Nebraska,198101,29.3
Nebraska,198102,29.8
Nebraska,198103,40.3
Nebraska,198104,55.7
Nebraska,198105,56
Nebraska,198106,70.2
Nebraska,198107,74.2
Nebraska,198108,70.5
Nebraska,198109,63.9
Nebraska,198110,49.1
Nebraska,198111,40.6
Nebraska,198112,26
Nebraska,198201,14.8
Nebraska,198202,25.5
Nebraska,198203,35.8
Nebraska,198204,45.2
Nebraska,198205,58.5
Nebraska,198206,63.5
Nebraska,198207,74.9
Nebraska,198208,72.5
Nebraska,198209,61.9
Nebraska,198210,49.9
Nebraska,198211,33.4
Nebraska,198212,28.5
Nebraska,198301,27.5
Nebraska,198302,32.6
Nebraska,198303,36.4
Nebraska,198304,41.8
Nebraska,198305,54.2
Nebraska,198306,66.3
Nebraska,198307,76.3
Nebraska,198308,78.6
Nebraska,198309,65
Nebraska,198310,51.6
Nebraska,198311,36.7
Nebraska,198312,7.9
Nebraska,198401,22.6
Nebraska,198402,33
Nebraska,198403,32.9
Nebraska,198404,43.7
Nebraska,198405,57.4
Nebraska,198406,69.1
Nebraska,198407,74.1
Nebraska,198408,75.1
Nebraska,198409,59.7
Nebraska,198410,48.8
Nebraska,198411,37.5
Nebraska,198412,25
Nebraska,198501,19.2
Nebraska,198502,23.2
Nebraska,198503,40.7
Nebraska,198504,52.5
Nebraska,198505,62.2
Nebraska,198506,66.1
Nebraska,198507,74.6
Nebraska,198508,69.5
Nebraska,198509,60
Nebraska,198510,49.4
Nebraska,198511,24.6
Nebraska,198512,19.1
Nebraska,198601,31.6
Nebraska,198602,26.6
Nebraska,198603,43.7
Nebraska,198604,49.2
Nebraska,198605,58.7
Nebraska,198606,71.6
Nebraska,198607,75.3
Nebraska,198608,69.7
Nebraska,198609,62.5
Nebraska,198610,50.4
Nebraska,198611,34.2
Nebraska,198612,29.5
Nebraska,198701,28.9
Nebraska,198702,35.4
Nebraska,198703,36.5
Nebraska,198704,51.7
Nebraska,198705,63.2
Nebraska,198706,71
Nebraska,198707,75.6
Nebraska,198708,69.8
Nebraska,198709,61.8
Nebraska,198710,47.5
Nebraska,198711,39.6
Nebraska,198712,28.4
Nebraska,198801,17.4
Nebraska,198802,25.5
Nebraska,198803,38.2
Nebraska,198804,48.2
Nebraska,198805,62.1
Nebraska,198806,74.8
Nebraska,198807,74.2
Nebraska,198808,74
Nebraska,198809,62.9
Nebraska,198810,48.9
Nebraska,198811,38.4
Nebraska,198812,30.5
Nebraska,198901,31.1
Nebraska,198902,17.2
Nebraska,198903,35.2
Nebraska,198904,51
Nebraska,198905,59
Nebraska,198906,66
Nebraska,198907,75.2
Nebraska,198908,72
Nebraska,198909,61
Nebraska,198910,51.4
Nebraska,198911,37.2
Nebraska,198912,19.5
Nebraska,199001,31.9
Nebraska,199002,29.8
Nebraska,199003,39.2
Nebraska,199004,48
Nebraska,199005,55.9
Nebraska,199006,71
Nebraska,199007,72.5
Nebraska,199008,72.7
Nebraska,199009,67
Nebraska,199010,50.8
Nebraska,199011,40.2
Nebraska,199012,20.9
Nebraska,199101,19.9
Nebraska,199102,36.4
Nebraska,199103,40.1
Nebraska,199104,49.8
Nebraska,199105,61
Nebraska,199106,71.6
Nebraska,199107,74.3
Nebraska,199108,73.1
Nebraska,199109,63.7
Nebraska,199110,49.5
Nebraska,199111,30.5
Nebraska,199112,31.5
Nebraska,199201,31.5
Nebraska,199202,36.8
Nebraska,199203,41.9
Nebraska,199204,48.6
Nebraska,199205,59.7
Nebraska,199206,65.2
Nebraska,199207,68.1
Nebraska,199208,66.9
Nebraska,199209,62.5
Nebraska,199210,50.8
Nebraska,199211,32.3
Nebraska,199212,22.8
Nebraska,199301,18.2
Nebraska,199302,19.1
Nebraska,199303,35.9
Nebraska,199304,45.5
Nebraska,199305,58.1
Nebraska,199306,65.3
Nebraska,199307,70.8
Nebraska,199308,70.7
Nebraska,199309,57.7
Nebraska,199310,48.9
Nebraska,199311,31.8
Nebraska,199312,29.9
Nebraska,199401,21.8
Nebraska,199402,21
Nebraska,199403,40.8
Nebraska,199404,48.2
Nebraska,199405,62.1
Nebraska,199406,71
Nebraska,199407,70.7
Nebraska,199408,71.8
Nebraska,199409,64.5
Nebraska,199410,52.2
Nebraska,199411,37.6
Nebraska,199412,29
Nebraska,199501,24.8
Nebraska,199502,33.5
Nebraska,199503,37
Nebraska,199504,43.5
Nebraska,199505,52.6
Nebraska,199506,66.6
Nebraska,199507,74
Nebraska,199508,76.1
Nebraska,199509,61.3
Nebraska,199510,49.6
Nebraska,199511,36
Nebraska,199512,27.7
Nebraska,199601,19
Nebraska,199602,29.8
Nebraska,199603,31
Nebraska,199604,47.3
Nebraska,199605,56.4
Nebraska,199606,69.5
Nebraska,199607,71.8
Nebraska,199608,70.6
Nebraska,199609,60.3
Nebraska,199610,50.8
Nebraska,199611,30
Nebraska,199612,22.8
Nebraska,199701,21.2
Nebraska,199702,29.4
Nebraska,199703,40.2
Nebraska,199704,42.4
Nebraska,199705,55.2
Nebraska,199706,69.4
Nebraska,199707,74.2
Nebraska,199708,71
Nebraska,199709,64.9
Nebraska,199710,51.6
Nebraska,199711,34.6
Nebraska,199712,29.4
Nebraska,199801,26.6
Nebraska,199802,35.2
Nebraska,199803,31.8
Nebraska,199804,47.4
Nebraska,199805,61.9
Nebraska,199806,65
Nebraska,199807,75.2
Nebraska,199808,73.4
Nebraska,199809,69.1
Nebraska,199810,51.7
Nebraska,199811,40.6
Nebraska,199812,29.3
Nebraska,199901,26.4
Nebraska,199902,37
Nebraska,199903,39.2
Nebraska,199904,47.1
Nebraska,199905,58.2
Nebraska,199906,66.9
Nebraska,199907,76.1
Nebraska,199908,71.8
Nebraska,199909,60.3
Nebraska,199910,51.2
Nebraska,199911,45
Nebraska,199912,32.5
Nebraska,200001,28.6
Nebraska,200002,35
Nebraska,200003,41.9
Nebraska,200004,48.7
Nebraska,200005,61.6
Nebraska,200006,67.6
Nebraska,200007,75.2
Nebraska,200008,76.4
Nebraska,200009,64.5
Nebraska,200010,52.7
Nebraska,200011,28.2
Nebraska,200012,18.7
Nebraska,200101,27.5
Nebraska,200102,22
Nebraska,200103,35.8
Nebraska,200104,50.6
Nebraska,200105,59.8
Nebraska,200106,68.5
Nebraska,200107,77.1
Nebraska,200108,73.9
Nebraska,200109,63.6
Nebraska,200110,51
Nebraska,200111,43.9
Nebraska,200112,30.3
Nebraska,200201,29.5
Nebraska,200202,31.8
Nebraska,200203,30.1
Nebraska,200204,49.9
Nebraska,200205,56
Nebraska,200206,73.9
Nebraska,200207,78.3
Nebraska,200208,73
Nebraska,200209,64.3
Nebraska,200210,44.4
Nebraska,200211,37.1
Nebraska,200212,31.8
Nebraska,200301,26.9
Nebraska,200302,25
Nebraska,200303,38.7
Nebraska,200304,50.5
Nebraska,200305,57.4
Nebraska,200306,66.1
Nebraska,200307,76.4
Nebraska,200308,75.5
Nebraska,200309,61.1
Nebraska,200310,54.6
Nebraska,200311,34.7
Nebraska,200312,30.5
Nebraska,200401,24
Nebraska,200402,26.3
Nebraska,200403,43.1
Nebraska,200404,50.5
Nebraska,200405,60.4
Nebraska,200406,65.2
Nebraska,200407,71.7
Nebraska,200408,68.5
Nebraska,200409,66.2
Nebraska,200410,52.3
Nebraska,200411,38.7
Nebraska,200412,30.8
Nebraska,200501,23.1
Nebraska,200502,34.4
Nebraska,200503,39.4
Nebraska,200504,49.7
Nebraska,200505,57.8
Nebraska,200506,70
Nebraska,200507,75.9
Nebraska,200508,72.6
Nebraska,200509,67.5
Nebraska,200510,51.9
Nebraska,200511,41.1
Nebraska,200512,25
Nebraska,200601,37.1
Nebraska,200602,28.1
Nebraska,200603,36.8
Nebraska,200604,53.3
Nebraska,200605,61.2
Nebraska,200606,71.8
Nebraska,200607,77.4
Nebraska,200608,72.8
Nebraska,200609,58.8
Nebraska,200610,48
Nebraska,200611,37.6
Nebraska,200612,30.2
Nebraska,200701,21.6
Nebraska,200702,23.1
Nebraska,200703,45.6
Nebraska,200704,46.4
Nebraska,200705,62.1
Nebraska,200706,69.2
Nebraska,200707,76.1
Nebraska,200708,75.6
Nebraska,200709,64.7
Nebraska,200710,53.6
Nebraska,200711,39.5
Nebraska,200712,22
Nebraska,200801,21.3
Nebraska,200802,26.2
Nebraska,200803,37.4
Nebraska,200804,44.6
Nebraska,200805,56.3
Nebraska,200806,67.5
Nebraska,200807,75
Nebraska,200808,71.4
Nebraska,200809,62.2
Nebraska,200810,50.2
Nebraska,200811,38.9
Nebraska,200812,21.3
Nebraska,200901,25.5
Nebraska,200902,31.8
Nebraska,200903,37.4
Nebraska,200904,46.1
Nebraska,200905,59.1
Nebraska,200906,66.8
Nebraska,200907,70.2
Nebraska,200908,69.4
Nebraska,200909,61.8
Nebraska,200910,42.3
Nebraska,200911,42.2
Nebraska,200912,18.6
Nebraska,201001,22.1
Nebraska,201002,23
Nebraska,201003,39.7
Nebraska,201004,51.7
Nebraska,201005,56.3
Nebraska,201006,69.6
Nebraska,201007,74.5
Nebraska,201008,74.8
Nebraska,201009,63.6
Nebraska,201010,54
Nebraska,201011,36.7
Nebraska,201012,26.1
Nebraska,201101,20.4
Nebraska,201102,24.5
Nebraska,201103,37.1
Nebraska,201104,47.5
Nebraska,201105,56
Nebraska,201106,68.2
Nebraska,201107,77.7
Nebraska,201108,73.9
Nebraska,201109,60.6
Nebraska,201110,52.7
Nebraska,201111,38.2
Nebraska,201112,28.6
Nebraska,201201,30.4
Nebraska,201202,29.3
Nebraska,201203,50.8
Nebraska,201204,53.5
Nebraska,201205,62.3
Nebraska,201206,73.4
Nebraska,201207,80
Nebraska,201208,73
Nebraska,201209,64
Nebraska,201210,48.2
Nebraska,201211,40
Nebraska,201212,27.6
Nebraska,201301,25.5
Nebraska,201302,28.8
Nebraska,201303,34.8
Nebraska,201304,42.5
Nebraska,201305,58.5
Nebraska,201306,68.8
Nebraska,201307,73.2
Nebraska,201308,73.8
Nebraska,201309,68
Nebraska,201310,48.8
Nebraska,201311,36
Nebraska,201312,22.8
Nebraska,201401,25.4
Nebraska,201402,20.8
Nebraska,201403,35.4
Nebraska,201404,48.3
Nebraska,201405,58.5
Nebraska,201406,68.1
Nebraska,201407,71.2
Nebraska,201408,72.2
Nebraska,201409,62.9
Nebraska,201410,53.2
Nebraska,201411,32.2
Nebraska,201412,28
Nebraska,201501,27.2
Nebraska,201502,26.1
Nebraska,201503,42.9
Nebraska,201504,50.5
Nebraska,201505,56.2
Nebraska,201506,69.8
Nebraska,201507,73.3
Nebraska,201508,70.9
Nebraska,201509,68.6
Nebraska,201510,54.3
Nebraska,201511,40.1
Nebraska,201512,29.7
Nebraska,201601,26
Nebraska,201602,35
Nebraska,201603,43.9
Nebraska,201604,49.9
Nebraska,201605,57.2
Nebraska,201606,73.3
Nebraska,201607,74.2
Nebraska,201608,71.8
Nebraska,201609,65
Nebraska,201610,55.4
Nebraska,201611,44.3
Nebraska,201612,23.8
Nebraska,201701,24.8
Nebraska,201702,35.4
Nebraska,201703,42.2
Nebraska,201704,49.7
Nebraska,201705,57
Nebraska,201706,70.7
Nebraska,201707,76.8
Nebraska,201708,69
Nebraska,201709,65
Nebraska,201710,50.9
Nebraska,201711,39.9
Nebraska,201712,26.6
Nebraska,201801,23
Nebraska,201802,21.7
Nebraska,201803,38.5
Nebraska,201804,41.2
Nebraska,201805,63.8
Nebraska,201806,72.2
Nebraska,201807,73.4
Nebraska,201808,70.8
Nebraska,201809,65.7
Nebraska,201810,47.2
Nebraska,201811,33.5
Nebraska,201812,28.1
Nebraska,201901,26.4
Nebraska,201902,17.3
Nebraska,201903,31.7
Nebraska,201904,49.2
Nebraska,201905,53.5
Nebraska,201906,68
Nebraska,201907,74.5
Nebraska,201908,71.4
Nebraska,201909,68.3
Nebraska,201910,44.2
Nebraska,201911,35.2
Nebraska,201912,30.2
Nebraska,202001,27.2
Nebraska,202002,29.6
Nebraska,202003,41.1
Nebraska,202004,46.1
Nebraska,202005,56.8
Nebraska,202006,73.5
Nebraska,202007,75.3
Nebraska,202008,74
Nebraska,202009,62.7
Nebraska,202010,46.4
Nebraska,202011,42.6
Nebraska,202012,31.3
Nebraska,202101,29.3
Nebraska,202102,16.5
Nebraska,202103,42.6
Nebraska,202104,46.9
Nebraska,202105,57.9
Nebraska,202106,72.8
Nebraska,202107,75
Nebraska,202108,74.3
Nebraska,202109,67.6
Nebraska,202110,53.2
Nebraska,202111,42.6
Nebraska,202112,33.8
Nebraska,202201,25.6
Nebraska,202202,26.9
